episode,reward,length,terminated,truncated,outcome
1,-319.24,107,1,0,out_of_bounds
2,-200.66,80,1,0,crashed
3,-193.91,69,1,0,crashed
4,-190.48,65,1,0,crashed
5,-454.63,110,1,0,crashed
6,-114.27,88,1,0,crashed
7,-109.79,73,1,0,crashed
8,-54.80,69,1,0,crashed
9,-252.63,104,1,0,out_of_bounds
10,-264.19,75,1,0,crashed
11,-93.19,64,1,0,crashed
12,-452.84,111,1,0,crashed
13,-615.45,99,1,0,out_of_bounds
14,-171.85,60,1,0,crashed
15,-282.93,77,1,0,crashed
16,-179.50,78,1,0,crashed
17,-105.22,108,1,0,crashed
18,-293.55,78,1,0,crashed
19,-166.62,68,1,0,crashed
20,-364.60,128,1,0,out_of_bounds
21,-266.63,99,1,0,out_of_bounds
22,-170.20,79,1,0,crashed
23,-114.97,70,1,0,crashed
24,-72.90,60,1,0,crashed
25,-119.89,74,1,0,crashed
26,-136.79,77,1,0,crashed
27,-145.20,70,1,0,crashed
28,-217.16,76,1,0,crashed
29,-150.49,90,1,0,crashed
30,-89.88,76,1,0,crashed
31,-63.24,115,1,0,crashed
32,-195.76,99,1,0,out_of_bounds
33,-311.78,94,1,0,out_of_bounds
34,-66.07,92,1,0,crashed
35,-178.83,82,1,0,crashed
36,-70.46,72,1,0,crashed
37,-63.86,73,1,0,crashed
38,-272.76,71,1,0,crashed
39,-81.69,88,1,0,crashed
40,-106.99,98,1,0,crashed
41,-278.66,136,1,0,out_of_bounds
42,-189.49,112,1,0,crashed
43,-193.54,77,1,0,crashed
44,-136.60,93,1,0,crashed
45,-267.32,105,1,0,out_of_bounds
46,-284.12,132,1,0,crashed
47,-105.86,84,1,0,crashed
48,-153.56,130,1,0,crashed
49,-91.95,68,1,0,crashed
50,-131.91,75,1,0,crashed
51,-159.97,73,1,0,crashed
52,-137.49,85,1,0,crashed
53,-122.05,76,1,0,crashed
54,-136.26,113,1,0,crashed
55,-350.47,82,1,0,crashed
56,-17.23,138,1,0,crashed
57,-282.38,95,1,0,crashed
58,-95.71,62,1,0,crashed
59,-385.80,107,1,0,crashed
60,-119.00,118,1,0,crashed
61,-357.45,97,1,0,crashed
62,-127.58,90,1,0,crashed
63,-324.81,80,1,0,crashed
64,-138.22,114,1,0,crashed
65,-341.38,98,1,0,crashed
66,-286.44,109,1,0,crashed
67,-101.36,127,1,0,crashed
68,-156.92,97,1,0,out_of_bounds
69,-373.67,92,1,0,crashed
70,-352.84,84,1,0,out_of_bounds
71,-456.84,144,1,0,crashed
72,-196.51,108,1,0,crashed
73,-428.89,102,1,0,out_of_bounds
74,-198.07,102,1,0,crashed
75,-291.92,106,1,0,out_of_bounds
76,-126.09,68,1,0,crashed
77,-586.50,111,1,0,crashed
78,-123.74,127,1,0,crashed
79,-347.60,91,1,0,crashed
80,-419.54,82,1,0,crashed
81,-361.33,115,1,0,crashed
82,-483.29,71,1,0,crashed
83,-134.75,117,1,0,crashed
84,-135.96,93,1,0,crashed
85,-72.83,79,1,0,crashed
86,-286.42,107,1,0,out_of_bounds
87,-173.84,156,1,0,crashed
88,-332.53,88,1,0,crashed
89,-174.37,127,1,0,crashed
90,-137.78,124,1,0,crashed
91,-106.63,109,1,0,crashed
92,-83.07,71,1,0,crashed
93,-107.47,87,1,0,crashed
94,-109.47,89,1,0,crashed
95,-242.34,97,1,0,crashed
96,-131.93,77,1,0,crashed
97,-90.45,76,1,0,crashed
98,-121.86,78,1,0,crashed
99,-317.36,112,1,0,out_of_bounds
100,-270.88,182,1,0,crashed
101,-466.04,117,1,0,out_of_bounds
102,36.48,1000,0,1,time_limit
103,-87.07,95,1,0,crashed
104,-74.85,70,1,0,crashed
105,-85.01,120,1,0,crashed
106,-240.92,125,1,0,out_of_bounds
107,-360.80,107,1,0,out_of_bounds
108,-109.25,72,1,0,crashed
109,-164.80,106,1,0,crashed
110,-161.51,162,1,0,crashed
111,-36.74,122,1,0,crashed
112,-83.05,143,1,0,crashed
113,-87.38,56,1,0,crashed
114,-196.54,106,1,0,crashed
115,-311.66,111,1,0,crashed
116,-245.05,87,1,0,crashed
117,-151.07,96,1,0,crashed
118,-14.45,85,1,0,crashed
119,-179.45,108,1,0,crashed
120,-121.67,93,1,0,crashed
121,-81.41,97,1,0,crashed
122,-173.07,109,1,0,crashed
123,-170.78,60,1,0,crashed
124,-185.49,82,1,0,crashed
125,-268.17,93,1,0,out_of_bounds
126,-118.40,79,1,0,crashed
127,-98.35,68,1,0,crashed
128,-257.77,95,1,0,out_of_bounds
129,-256.10,101,1,0,crashed
130,-92.18,128,1,0,crashed
131,-128.95,102,1,0,crashed
132,-129.29,89,1,0,crashed
133,-141.18,73,1,0,crashed
134,-168.59,84,1,0,crashed
135,4.22,160,1,0,crashed
136,-74.34,67,1,0,crashed
